_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.blast_protection,enchantments.depth_strider,enchantments.feather_falling,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.frost_walker,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.rejuvenate,enchantments.respite,enchantments.strong_mana,enchantments.sugar_rush,enchantments.thorns,enchantments.ultimate_bank,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.runes.CLOUDS,extraAttributes.runes.COUTURE,extraAttributes.runes.ENDERSNAKE,extraAttributes.runes.HOT,extraAttributes.runes.RAINBOW,extraAttributes.runes.REDSTONE,extraAttributes.runes.SNAKE,extraAttributes.runes.SPARKLING,extraAttributes.runes.TIDAL,extraAttributes.runes.ZAP,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp,piece_type,color_hex
a9ec5325-35a9-4b2b-877d-963800c92273,963800c92273,94bbde,Fri Nov 01 04:13:00 UTC 2019,9a099a5634754e269aab48ef12f9fdc2,59e534b0bba04be087ba1e0638854ae9,,,,,,,5,,,,5,,,,,3,,,,,,1,,df17e383-4853-438b-a2d8-dee34de14058,,,5,,,,,,,,,BOSS_DROP,,,,,,,,,,,,4ab5c153-ebae-478f-9bf8-4bddcf801d1d,,OLD_DRAGON_LEGGINGS,Thu Feb 02 05:19:52 UTC 2023,inv_armor,"[{'end': {'$date': '2022-06-18T04:02:04.205Z'}, 'owner': {'playerUuid': 'dda4e8f797684f2896be2ad47c9319f4', 'profileUuid': 'dda4e8f797684f2896be2ad47c9319f4'}, 'start': {'$date': '2022-06-16T02:39:03.312Z'}},{'end': {'$date': '2022-08-27T21:38:37.177Z'}, 'owner': {'profileUuid': '23c867cecac74d0394d780499b475d43', 'playerUuid': 'fa035ce865624f82971d6defb619dcb4'}, 'start': {'$date': '2022-06-18T04:02:04.205Z'}},{'end': {'$date': '2022-09-02T15:30:40.17Z'}, 'owner': {'playerUuid': '16c204e7bfe24c4e8ba91fce6318034e', 'profileUuid': 'c657fc1a7e534395a48f3bc5ada9f114'}, 'start': {'$date': '2022-08-27T21:38:37.177Z'}},{'owner': {'playerUuid': 'd6e72932fbdb40ec9bf7caf0b5664127', 'profileUuid': '4b19c5701de54d1db9ec261b5a5d05be'}, 'start': {'$date': '2022-09-02T15:30:40.17Z'}, 'end': {'$date': '2022-09-13T17:44:32.927Z'}},{'owner': {'playerUuid': '2dc463cb36394fbeb252fea4071c9710', 'profileUuid': 'c4d2c8fbbaba4fb5b77afb1a0c858109'}, 'start': {'$date': '2022-09-13T17:44:32.927Z'}, 'end': {'$date': '2022-11-15T00:43:51.622Z'}},{'owner': {'profileUuid': 'e876dec9ecf548b4906ddfcbf5379587', 'playerUuid': '53b5b6ae749f46f4ab5ebefcc35dab28'}, 'start': {'$date': '2022-11-15T00:43:51.622Z'}, 'end': {'$date': '2022-12-05T21:27:20.465Z'}},{'end': {'$date': '2022-12-10T18:30:34.422Z'}, 'owner': {'playerUuid': 'd6e72932fbdb40ec9bf7caf0b5664127', 'profileUuid': '4b19c5701de54d1db9ec261b5a5d05be'}, 'start': {'$date': '2022-12-05T21:27:20.465Z'}},{'end': {'$date': '2022-12-21T00:24:19.323Z'}, 'owner': {'profileUuid': 'fc9814492616492d81217e965e76fb23', 'playerUuid': '000843bc6ae94f6199e32860089b2c70'}, 'start': {'$date': '2022-12-10T18:30:34.422Z'}},{'end': {'$date': '2022-12-24T12:56:20.987Z'}, 'owner': {'playerUuid': 'e7aaa03f9c95472f927ffd78ccc96837', 'profileUuid': 'bbb2f2ef78ba4f248e390c21fa5ad75a'}, 'start': {'$date': '2022-12-21T00:24:19.323Z'}},{'start': {'$date': '2022-12-24T12:56:20.987Z'}, 'end': {'$date': '2023-01-24T12:19:22.142Z'}, 'owner': {'playerUuid': '179dc04560e34108a92654156d5ae8dc', 'profileUuid': '435ab1273689466cac66ac98d618429a'}},{'owner': {'playerUuid': 'd6e72932fbdb40ec9bf7caf0b5664127', 'profileUuid': '4b19c5701de54d1db9ec261b5a5d05be'}, 'start': {'$date': '2023-01-24T12:19:22.142Z'}, 'end': {'$date': '2023-01-31T18:49:47.049Z'}}]",TRUE,LEGENDARY,fierce,Tue Jan 31 18:49:47 UTC 2023,,leggings,#94bbde
52a08c97-4fce-4298-b7b1-35b82e81bc8c,35b82e81bc8c,94bbde,Fri Nov 08 02:51:00 UTC 2019,9a3bbaa201de48279856b81095884749,b10d9ae62e98495d8ecb4616c060e4fc,,,,,5,,,,,,,,,,,3,,,,,,3,,172b546f-6f69-4ce6-ba3e-72f8a79d08ca,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,71fd390d-11fd-471a-8583-1a6f6cbf49d7,,OLD_DRAGON_CHESTPLATE,Mon May 15 19:02:54 UTC 2023,inv_armor,[],,LEGENDARY,godly,Thu Mar 03 16:19:12 UTC 2022,,chestplate,#94bbde
d2860c94-cbbb-4251-8322-57ab6aa7f979,57ab6aa7f979,191919,Fri Nov 01 23:51:00 UTC 2019,9a608d69359d467ea385d8b7459c81b5,9a608d69359d467ea385d8b7459c81b5,,,,,,,5,,,,5,,,,,,,,,,,2,,c38824ab-8235-4d52-aad5-e37bf306b594,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,f7a1f6ca-fd52-4030-b657-472a639bc0c0,,OLD_DRAGON_CHESTPLATE,Fri Aug 11 07:25:14 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,unpleasant,Fri Mar 11 17:26:48 UTC 2022,,chestplate,#191919
ba115b2c-bb11-4741-924e-e5042e1aeb4b,e5042e1aeb4b,993333,Thu Oct 10 15:23:00 UTC 2019,9ad103023b594a16a8500e489e0d217e,9ad103023b594a16a8500e489e0d217e,,,,,,,5,,,,5,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 05:38:24 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Thu Mar 03 04:42:14 UTC 2022,,chestplate,#993333
00270361-d379-4d7d-8a3a-31c590007054,31c590007054,9a393a,Wed Oct 09 14:40:00 UTC 2019,9ad103023b594a16a8500e489e0d217e,9ad103023b594a16a8500e489e0d217e,,,,,,,5,,,,5,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 05:38:24 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Thu Mar 03 04:42:14 UTC 2022,,leggings,#9a393a
7b21731e-3c2a-4dfd-b38d-19c792bc22aa,,33322b,Sun Sep 22 15:58:00 UTC 2019,9ada8b5540324754b8da303e64e2dad0,6ae98f43e950451d85bab6c35190c364,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Thu Apr 14 16:02:00 UTC 2022,inv_armor,[],TRUE,LEGENDARY,strong,Fri Mar 11 19:34:12 UTC 2022,,leggings,#33322b
2b5f8cec-e66e-4863-a7a4-6d3921409f50,6d3921409f50,dededb,Thu Oct 10 11:17:00 UTC 2019,9aeed72b52414c2b901bb7c82d4a3507,9aeed72b52414c2b901bb7c82d4a3507,,,,,,,5,,,,5,,,,,3,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Sat Jan 27 09:15:50 UTC 2024,wardrobe_contents,[],TRUE,LEGENDARY,unpleasant,Fri Mar 11 18:51:16 UTC 2022,,chestplate,#dededb
aac49329-813f-4060-af0a-02c1a38c3cd1,02c1a38c3cd1,d87f33,Fri Oct 11 17:34:00 UTC 2019,9b41af15ecc545caa64aeaa029030f5d,9b41af15ecc545caa64aeaa029030f5d,,,,,,,5,,,5,,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Mon Aug 14 02:00:15 UTC 2023,inv_armor,[],TRUE,LEGENDARY,light,Thu Mar 03 08:36:14 UTC 2022,,chestplate,#d87f33
b587b365-d371-4f7c-817c-1c4f9f254e61,1c4f9f254e61,e3e335,Sun Sep 15 22:04:00 UTC 2019,9b60d91f6a434202963abc287da09343,9b60d91f6a434202963abc287da09343,,,,,,,5,,,,5,,,,,3,,,,,,11,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Mon May 15 19:01:54 UTC 2023,inv_armor,[],TRUE,LEGENDARY,wise,Fri Mar 04 04:57:14 UTC 2022,,leggings,#e3e335
4e1e4c8d-3702-4048-a9ba-03188ee66e22,03188ee66e22,d87f33,Thu Oct 10 13:45:00 UTC 2019,9b72877c2592485f82514c32f2a6fdb5,4f7b99d7be1840fa8ce08a6919574364,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,3,,,OLD_DRAGON_BOOTS,Sat Aug 12 22:32:55 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 07 08:40:11 UTC 2022,,boots,#d87f33
01b4bbdb-3e1c-4553-90a3-89eee004094c,89eee004094c,e5e533,Sat Oct 19 23:27:00 UTC 2019,9b85d9d4678d45b28105f550fcc663e3,9b85d9d4678d45b28105f550fcc663e3,,,,,,,5,,,,5,,,,,3,,,,,,10,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 10:38:00 UTC 2023,inv_armor,[],TRUE,LEGENDARY,wise,Tue Mar 08 14:35:15 UTC 2022,,leggings,#e5e533
68323c8f-6b3e-48a2-b412-60472eb08cfa,60472eb08cfa,e2e339,Thu Oct 10 16:17:00 UTC 2019,9b8998ba84984380893805d255ef5eb3,9b8998ba84984380893805d255ef5eb3,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Mon May 15 17:36:04 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Fri Mar 11 16:53:11 UTC 2022,,chestplate,#e2e339
3a0d98d3-8416-49d3-a018-4c6e1688d7df,4c6e1688d7df,e4b26e,Fri Sep 06 13:06:00 UTC 2019,9b8998ba84984380893805d255ef5eb3,9b8998ba84984380893805d255ef5eb3,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Mon May 15 17:36:04 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 11 16:53:11 UTC 2022,,leggings,#e4b26e
e00e9af3-bc7b-4b49-83f0-947673e0644d,947673e0644d,d5dcd8,Sat Oct 26 15:08:00 UTC 2019,9b8ff664600a44db97fb54fca6d035ae,595fd0b647b64d95b844324442074319,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon May 15 20:59:05 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 11 16:16:12 UTC 2022,,boots,#d5dcd8
c671697c-64c4-4c0a-b1b4-ec0e697e16d0,ec0e697e16d0,191919,Sat Oct 12 06:51:00 UTC 2019,9bb22662e488436ba609bb38c25ecc19,e33f10ba4bde4370beba7d91e509651e,,,5,,,,5,,,,5,,,,,,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu May 11 13:39:10 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Mon Mar 14 01:23:13 UTC 2022,,boots,#191919
8cd92770-f4bc-41de-b0d7-3ffbcd6fd4d5,3ffbcd6fd4d5,191919,Mon Sep 09 12:49:00 UTC 2019,9bb22662e488436ba609bb38c25ecc19,e33f10ba4bde4370beba7d91e509651e,,,,,,,5,,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Thu May 11 13:39:10 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 14 01:23:13 UTC 2022,,chestplate,#191919
2e41d71b-b075-42b3-b21e-b9af06e9ea7f,b9af06e9ea7f,19191a,Sat Oct 12 07:26:00 UTC 2019,9bb22662e488436ba609bb38c25ecc19,e33f10ba4bde4370beba7d91e509651e,,,,,,,5,,,,5,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Thu May 11 13:39:10 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Mon Mar 14 01:23:13 UTC 2022,,leggings,#19191a
0e9e9ade-c7b8-441a-9bc3-0ac3f8724fca,0ac3f8724fca,302c1f,Tue Oct 08 23:26:00 UTC 2019,9c071071b95c4994bd33d6612fb82ddd,abeb52cf542841ffa4395fade2c075bc,,3,5,,,,5,,,,5,,,,,3,,,,,,15,,,,,,,,,,,,,10,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Mar 13 21:17:07 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-14T21:38:30.936Z'}, 'end': {'$date': '2023-02-24T21:05:39.434Z'}, 'owner': {'playerUuid': '7a9873d929ae45f89535c5bcfb4e7e95', 'profileUuid': '7a9873d929ae45f89535c5bcfb4e7e95'}}]",TRUE,LEGENDARY,wise,Fri Feb 24 21:05:39 UTC 2023,,boots,#302c1f
df61f02a-5479-4690-ab0f-44c4d21c86b3,44c4d21c86b3,e4e433,Thu Aug 29 21:00:00 UTC 2019,9c07b357668841c18a23fcbd3ddfafc1,ed46efe648f946f2b563c4549170fbe3,,,,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 20:11:13 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Wed Mar 02 23:50:12 UTC 2022,,leggings,#e4e433
56f027e6-1dd6-45e6-8979-fc73bba6e362,fc73bba6e362,e5e533,Mon Aug 26 21:20:00 UTC 2019,9c167ae27f1a4965991008e571d72693,9c167ae27f1a4965991008e571d72693,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,3,,,OLD_DRAGON_BOOTS,Sat Aug 12 22:46:20 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Feb 27 15:52:38 UTC 2022,,boots,#e5e533
20d4638e-0e36-4560-8d38-fcb94069370e,,d19f50,Tue Oct 15 01:05:00 UTC 2019,9c256db7f40844ed962c6adc93fc16a4,9c256db7f40844ed962c6adc93fc16a4,,,,,,,5,,,,5,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Apr 01 18:26:53 UTC 2022,backpack-3,[],TRUE,LEGENDARY,godly,Sun Mar 13 06:13:26 UTC 2022,,boots,#d19f50
cd82d5b9-f853-46ab-8db5-7d8f2bffe6f1,,d19f50,Wed Nov 06 22:01:00 UTC 2019,9c256db7f40844ed962c6adc93fc16a4,9c256db7f40844ed962c6adc93fc16a4,,,,,,,5,,,,5,,,,,,,,,,,3,,54db2fdb-3d48-469b-aba8-5889e0df0d6a,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,547b42f5-617c-4f12-a7b6-136ce4c556b3,,OLD_DRAGON_CHESTPLATE,Fri Apr 01 18:26:53 UTC 2022,backpack-3,[],,LEGENDARY,godly,Sun Mar 13 06:13:26 UTC 2022,,chestplate,#d19f50
e12e90b5-8083-46a1-8ca9-06185437d182,,d19f50,Tue Nov 05 01:35:00 UTC 2019,9c256db7f40844ed962c6adc93fc16a4,9c256db7f40844ed962c6adc93fc16a4,,,,,,,5,,,,5,,,,,,,,,,,3,,9363bf6d-c6bd-490c-949b-93f173a24352,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,428df0ef-81a4-4702-93be-ef0c58ffc0d5,,OLD_DRAGON_LEGGINGS,Fri Apr 01 18:26:53 UTC 2022,backpack-3,[],,LEGENDARY,godly,Sun Mar 13 06:13:26 UTC 2022,,leggings,#d19f50
b58dd14b-24bb-4ef7-86b6-b2928e992c09,b2928e992c09,b0b771,Tue Oct 22 11:40:00 UTC 2019,9ca5a5dcfe184950815c423c282def9a,c25308fc8bdd4c4ba3060b984f84a1b2,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Mon Aug 14 08:16:35 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,fierce,Mon Feb 20 23:31:37 UTC 2023,,chestplate,#b0b771
e97f1237-aa41-47b7-a4af-c336d2119c9d,c336d2119c9d,9a3534,Sat Sep 14 07:01:00 UTC 2019,9cc6af619a35476d94036c48668aedff,84faa9e05e50493f8fe1b9b4a3506903,,3,5,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Aug 14 09:19:05 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,mythic,Thu Mar 03 02:04:14 UTC 2022,,boots,#9a3534
db5fa408-5502-4d60-966e-62354f221004,62354f221004,191919,Thu Nov 07 16:50:00 UTC 2019,9ce1f0d35cbc4db5a68ab63a8519deb5,9ce1f0d35cbc4db5a68ab63a8519deb5,,,,,,,5,,,,5,,,,,3,,,,,,1,,bf1a53ca-5b3a-487c-8c10-b7d34b331bf6,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,9ffc0eda-0bc8-46bb-9c7e-25db32d9365c,,OLD_DRAGON_CHESTPLATE,Wed Aug 09 12:09:05 UTC 2023,wardrobe_contents,[],,LEGENDARY,forceful,Thu Mar 03 20:54:11 UTC 2022,,chestplate,#191919
564fb419-7d7f-4fae-97d1-f5c30db1390e,f5c30db1390e,cae1e4,Sat Nov 02 14:04:00 UTC 2019,9ce396d215c7450facd206dd90f72e5a,0cd39f0e7bd44d3ca96a3ed9fb3e6c54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Wed Aug 09 10:03:20 UTC 2023,inv_armor,[],TRUE,LEGENDARY,,Tue Mar 15 16:49:10 UTC 2022,,boots,#cae1e4
2cf6a82a-cfb0-4469-bc98-277c3e26a305,277c3e26a305,db79bd,Sun Nov 10 13:47:00 UTC 2019,9d1788f1b6ec4933b4ba57098ea158f9,9d1788f1b6ec4933b4ba57098ea158f9,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,10,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Wed Aug 09 19:33:12 UTC 2023,inv_armor,[],,LEGENDARY,pure,Sun Mar 13 18:13:23 UTC 2022,,boots,#db79bd
bbb35552-a2fd-4330-b629-731a1889077a,731a1889077a,f198a6,Sat Aug 17 22:44:00 UTC 2019,9d4dc3ff4af1468da6ab16bfa2ac1425,9d4dc3ff4af1468da6ab16bfa2ac1425,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,2,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 11:29:51 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 07 01:36:12 UTC 2022,,boots,#f198a6
bb1261bd-d557-45c4-ac18-387f301b22b4,387f301b22b4,d9853a,Fri Aug 30 16:44:00 UTC 2019,9d887eff57614388b2e5ffd921887d38,9d887eff57614388b2e5ffd921887d38,,,5,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun Aug 13 10:51:02 UTC 2023,ender_chest_contents,"[{'owner': {'playerUuid': 'f4e3f93941694d9db5fbcdda25d2b924', 'profileUuid': '86d29b1e649943f9851f50205a0ab106'}, 'start': {'$date': '2022-05-08T06:47:59.877Z'}, 'end': {'$date': '2022-08-05T22:14:37.858Z'}},{'owner': {'playerUuid': '0fa242a4459743f9b90920b180221271', 'profileUuid': '7760c02921724a73a0fd9648fbb3d8e7'}, 'start': {'$date': '2022-08-05T22:14:37.858Z'}, 'end': {'$date': '2022-12-06T01:45:19.516Z'}},{'owner': {'profileUuid': 'f6f47040804d443c81c895b3374d9e46', 'playerUuid': 'cd16efecbde3415a9f961e078beb1861'}, 'start': {'$date': '2022-12-06T01:45:19.516Z'}, 'end': {'$date': '2023-07-24T08:14:39.084Z'}}]",TRUE,LEGENDARY,wise,Mon Jul 24 08:14:39 UTC 2023,,boots,#d9853a
c79517b5-2b84-476e-a60c-18213a6b9ac4,18213a6b9ac4,d9853a,Fri Aug 30 20:21:00 UTC 2019,9d887eff57614388b2e5ffd921887d38,9d887eff57614388b2e5ffd921887d38,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Sun Aug 13 10:51:02 UTC 2023,ender_chest_contents,"[{'start': {'$date': '2022-05-08T06:47:59.875Z'}, 'end': {'$date': '2022-08-05T22:14:37.852Z'}, 'owner': {'playerUuid': 'f4e3f93941694d9db5fbcdda25d2b924', 'profileUuid': '86d29b1e649943f9851f50205a0ab106'}},{'owner': {'profileUuid': '7760c02921724a73a0fd9648fbb3d8e7', 'playerUuid': '0fa242a4459743f9b90920b180221271'}, 'start': {'$date': '2022-08-05T22:14:37.852Z'}, 'end': {'$date': '2022-12-06T01:45:19.51Z'}},{'start': {'$date': '2022-12-06T01:45:19.51Z'}, 'end': {'$date': '2023-07-24T08:14:39.068Z'}, 'owner': {'playerUuid': 'cd16efecbde3415a9f961e078beb1861', 'profileUuid': 'f6f47040804d443c81c895b3374d9e46'}}]",TRUE,LEGENDARY,unpleasant,Mon Jul 24 08:14:39 UTC 2023,,chestplate,#d9853a
845a3210-265f-4ace-867f-9d7cb92d6c28,9d7cb92d6c28,d9853a,Fri Aug 30 21:00:00 UTC 2019,9d887eff57614388b2e5ffd921887d38,9d887eff57614388b2e5ffd921887d38,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 10:51:02 UTC 2023,ender_chest_contents,"[{'end': {'$date': '2022-08-05T22:14:37.856Z'}, 'owner': {'profileUuid': '86d29b1e649943f9851f50205a0ab106', 'playerUuid': 'f4e3f93941694d9db5fbcdda25d2b924'}, 'start': {'$date': '2022-05-08T06:47:59.876Z'}},{'start': {'$date': '2022-08-05T22:14:37.856Z'}, 'end': {'$date': '2022-12-06T01:45:19.513Z'}, 'owner': {'playerUuid': '0fa242a4459743f9b90920b180221271', 'profileUuid': '7760c02921724a73a0fd9648fbb3d8e7'}},{'owner': {'playerUuid': 'cd16efecbde3415a9f961e078beb1861', 'profileUuid': 'f6f47040804d443c81c895b3374d9e46'}, 'start': {'$date': '2022-12-06T01:45:19.513Z'}, 'end': {'$date': '2023-07-24T08:14:39.079Z'}}]",TRUE,LEGENDARY,unpleasant,Mon Jul 24 08:14:39 UTC 2023,,leggings,#d9853a
64038748-257e-4b6f-a08c-99776892af79,99776892af79,e7e550,Tue Aug 13 14:51:00 UTC 2019,9d8f59d8823a42688b1d70dab3447669,99223f22fc4846cead4df590cd8eb744,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Tue May 16 06:28:32 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Sun Mar 13 18:08:12 UTC 2022,,leggings,#e7e550
1b6de614-ed14-43d2-96d5-f7e40bbc7c5b,f7e40bbc7c5b,fbdfe8,Thu Aug 15 15:51:00 UTC 2019,9dcbf0b213144307a66d8c9513bd5c1f,9dcbf0b213144307a66d8c9513bd5c1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Tue Aug 08 02:25:55 UTC 2023,wardrobe_contents,[],,LEGENDARY,strong,Mon Aug 07 19:24:19 UTC 2023,,boots,#fbdfe8
c58807a0-7a4a-42d6-8214-0ba631d752ef,0ba631d752ef,f4d7c6,Thu Aug 15 18:17:00 UTC 2019,9dcbf0b213144307a66d8c9513bd5c1f,9dcbf0b213144307a66d8c9513bd5c1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Tue Aug 08 02:25:54 UTC 2023,wardrobe_contents,[],,LEGENDARY,strong,Mon Aug 07 19:24:19 UTC 2023,,chestplate,#f4d7c6
ecc4e6d9-b835-4056-aace-91c6fb053379,91c6fb053379,fbdfe8,Thu Aug 15 15:18:00 UTC 2019,9dcbf0b213144307a66d8c9513bd5c1f,9dcbf0b213144307a66d8c9513bd5c1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Tue Aug 08 02:25:55 UTC 2023,wardrobe_contents,[],,LEGENDARY,strong,Mon Aug 07 19:24:19 UTC 2023,,leggings,#fbdfe8
52ac845f-b0a7-48ee-bfd2-afae71995c85,afae71995c85,c1bfb0,Sun Aug 18 06:52:00 UTC 2019,9de3b33f847741d49ccde48a8367d6b8,9e3bb6daaf1c4625b6da47629c260307,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 02:53:55 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 11 20:34:11 UTC 2022,,boots,#c1bfb0
9815b456-802c-4a79-8da0-b537febf07f6,b537febf07f6,9d3a47,Wed Nov 13 18:15:00 UTC 2019,9de9f789aebf4bc6a185a719262e6f9b,9de9f789aebf4bc6a185a719262e6f9b,,,5,,,,5,,,,5,,,,,3,,,,,,2,,1fda6491-9303-48d6-9c51-b6bf6676a967,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,de760880-b32b-44a9-8c09-ee391e79c5fb,,OLD_DRAGON_BOOTS,Mon May 15 16:20:36 UTC 2023,inv_armor,[],,LEGENDARY,wise,Tue Mar 15 16:57:17 UTC 2022,,boots,#9d3a47
