_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.blast_protection,enchantments.depth_strider,enchantments.feather_falling,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.frost_walker,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.rejuvenate,enchantments.respite,enchantments.strong_mana,enchantments.sugar_rush,enchantments.thorns,enchantments.ultimate_bank,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.runes.CLOUDS,extraAttributes.runes.COUTURE,extraAttributes.runes.ENDERSNAKE,extraAttributes.runes.HOT,extraAttributes.runes.RAINBOW,extraAttributes.runes.REDSTONE,extraAttributes.runes.SNAKE,extraAttributes.runes.SPARKLING,extraAttributes.runes.TIDAL,extraAttributes.runes.ZAP,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp
d2bfa1e6-46f4-43f4-8d2b-b381a3410eed,b381a3410eed,12572580,Thu Sep 26 02:52:00 UTC 2019,69a9270d30f44e478b2091bbed17f22c,69a9270d30f44e478b2091bbed17f22c,,,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,2,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 14:23:33 UTC 2023,inv_contents,[],TRUE,LEGENDARY,godly,Thu Mar 03 14:41:18 UTC 2022,
d8e539c4-c8c0-4c60-8d84-718431f074a7,718431f074a7,12618817,Mon Oct 07 23:40:00 UTC 2019,10520411808543ffb52184aa533eef52,10520411808543ffb52184aa533eef52,,3,,,,,5,,,,5,,,,,,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 21:26:11 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,pure,Fri Mar 11 19:00:13 UTC 2022,
bedea433-7764-409f-85f7-8736bf72012f,8736bf72012f,12620354,Sun Oct 06 16:58:00 UTC 2019,a59abbe169cf43b0a754fe3598c42b81,0fd36a2a7fc8436ba81cd254b702ca20,,3,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,3,,,OLD_DRAGON_BOOTS,Sun May 14 22:26:50 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Tue Mar 08 18:48:13 UTC 2022,
de357939-cf35-4b56-a9f1-a70184151cc7,a70184151cc7,12639903,Mon Nov 11 02:42:00 UTC 2019,ebfd8dd3ce4b4e6f98866f99bb235a9c,ebfd8dd3ce4b4e6f98866f99bb235a9c,,,,,,,5,,,,5,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 04:10:39 UTC 2023,inv_armor,[],,LEGENDARY,zealous,Fri Jul 08 16:16:04 UTC 2022,
72a29eb2-0e22-4fad-ab40-da820261baa9,da820261baa9,12684368,Sun Nov 03 02:30:00 UTC 2019,d5b44e4bd84344ecb88d01b32ee950eb,591b17599cf04192a01fe4bdaa27e53d,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Oct 28 08:29:23 UTC 2022,wardrobe_contents,[],TRUE,LEGENDARY,wise,Sun Sep 25 03:07:39 UTC 2022,
b82001eb-8cda-4490-84ae-c7f7df8e850b,,12697520,Sat Oct 19 05:10:00 UTC 2019,849df7fc242042ef9eb942a32d0a500a,849df7fc242042ef9eb942a32d0a500a,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Wed Feb 16 07:42:07 UTC 2022,,[],TRUE,LEGENDARY,,Wed Feb 16 07:42:07 UTC 2022,
a56420ce-3977-483b-8a25-c0c6111bfc50,,12697520,Thu Aug 29 20:34:00 UTC 2019,255ec0278edc4031af31982b4fecb114,255ec0278edc4031af31982b4fecb114,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,1,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sat Jul 16 13:36:53 UTC 2022,inv_armor,[],TRUE,LEGENDARY,fierce,Thu Mar 03 07:59:11 UTC 2022,
52ac845f-b0a7-48ee-bfd2-afae71995c85,afae71995c85,12697520,Sun Aug 18 06:52:00 UTC 2019,9de3b33f847741d49ccde48a8367d6b8,9e3bb6daaf1c4625b6da47629c260307,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 02:53:55 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 11 20:34:11 UTC 2022,
5db6dc9c-46a4-4c9b-bad0-ca0864fce6ca,ca0864fce6ca,12736218,Mon Oct 07 05:50:00 UTC 2019,c976a3ccdab44295be74f2a3a9a265ea,671d2fb40771423cb80b87ae66f055ab,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun Jun 11 16:37:54 UTC 2023,wardrobe_contents,"[{'end': {'$date': '2022-12-13T02:55:19.397Z'}, 'owner': {'playerUuid': '11ea3aa660824eb6b35f111b2009d112', 'profileUuid': '11ea3aa660824eb6b35f111b2009d112'}, 'start': {'$date': '2022-03-13T10:07:24.246Z'}},{'end': {'$date': '2023-02-11T17:36:30.896Z'}, 'owner': {'playerUuid': '638a3c2d6626475d88382341bfc2ed10', 'profileUuid': 'be301446f83945f5a39572f52c6eeeae'}, 'start': {'$date': '2022-12-13T02:55:19.397Z'}},{'owner': {'playerUuid': '5219d680029d4ac4ba1881c14f3cd3f9', 'profileUuid': '5219d680029d4ac4ba1881c14f3cd3f9'}, 'start': {'$date': '2023-02-11T17:36:30.896Z'}, 'end': {'$date': '2023-02-17T23:08:39.771Z'}},{'owner': {'playerUuid': 'e17f810489ce444eb843456679145edf', 'profileUuid': '1d161505f16f4ef6b28bda149e2cd47a'}, 'start': {'$date': '2023-02-17T23:08:39.771Z'}, 'end': {'$date': '2023-06-11T16:37:54.87Z'}}]",TRUE,LEGENDARY,smart,Sun Jun 11 16:37:54 UTC 2023,
953f3871-0349-4b5f-8d3c-57c929fa4023,57c929fa4023,12740059,Sun Sep 15 04:01:00 UTC 2019,578994f49749422ea3b511d31833aa22,578994f49749422ea3b511d31833aa22,,,5,,5,,5,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Wed Aug 09 18:47:12 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 06 23:29:17 UTC 2022,
1459c1b3-f574-4c3c-9aa6-5ec1d030f3b4,5ec1d030f3b4,12740059,Wed Sep 04 05:52:00 UTC 2019,a89c380c233a460bb893405b8f61cd24,a8c9a7f5bfdb453b816bb7118f7ddb52,,3,10,,,,6,,,,6,5,,,3,,,,,,,4,,,,,,,,,,,,,15,UNKNOWN,1,,,,,3,,,,,,,,OLD_DRAGON_BOOTS,Sat Sep 16 18:42:49 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 07:40:11 UTC 2022,
b3aeff96-b61d-40fb-ad19-013cb4b24192,013cb4b24192,12750668,Sun Aug 18 20:46:00 UTC 2019,975c2929fe6f4c61b65a41815d94b66c,975c2929fe6f4c61b65a41815d94b66c,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,2,,,OLD_DRAGON_BOOTS,Sat Aug 12 17:21:51 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 01:35:31 UTC 2022,
f097004a-c6da-41dc-a256-a0109ae7c181,a0109ae7c181,12756042,Sun Oct 27 13:55:00 UTC 2019,ddc92083ea134a11a5ddd2a7edcde137,ddc92083ea134a11a5ddd2a7edcde137,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sat Jul 15 13:36:17 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Apr 01 14:44:52 UTC 2022,
39e8f89e-fffd-4343-aaf9-d0f758a86a21,d0f758a86a21,12764739,Wed Oct 23 15:48:00 UTC 2019,647658b14c854bb2bd85de891167f7cb,401ea8871f014e5fbb19315ef2ac75e0,,2,6,,,,5,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Aug 14 07:16:41 UTC 2023,inv_contents,[],TRUE,LEGENDARY,godly,Sun May 01 04:41:01 UTC 2022,
9f33675c-ab65-4d55-b2ca-a14d64517e22,a14d64517e22,12829516,Sat Oct 26 23:27:00 UTC 2019,b842630bce0e445684873ca3ce51364f,b842630bce0e445684873ca3ce51364f,,3,5,,,,5,,,,5,,,,,,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun Jan 22 23:00:05 UTC 2023,backpack-10,[],TRUE,LEGENDARY,godly,Thu Aug 18 12:42:52 UTC 2022,
b2eb30a7-2cef-4859-9110-8ad0efa792f9,,12881006,Thu Oct 31 18:53:00 UTC 2019,fb511e433b7445debd2e147fd4944ca0,04c87d860be14339bb4e6da4b989f733,,,5,,,2,4,,,,5,,,,,3,,,,,,3,,2a1ec84e-1f72-49b6-8d95-0bb2718c0cab,,,,,,,,,,,,BOSS_DROP,,,,,1,,,,,,,c960f424-8653-4a8d-8be1-ea9a3a2c9b88,,OLD_DRAGON_BOOTS,Tue Jun 28 16:55:43 UTC 2022,inv_armor,"[{'start': {'$date': '2022-02-12T06:48:12.855Z'}, 'end': {'$date': '2022-02-27T15:24:45.707Z'}, 'owner': {'playerUuid': '04c87d860be14339bb4e6da4b989f733', 'profileUuid': 'fb511e433b7445debd2e147fd4944ca0'}}]",TRUE,LEGENDARY,unpleasant,Thu Mar 03 22:06:19 UTC 2022,
e58c7304-ce2a-455a-bd37-9796a8f423ef,9796a8f423ef,12881006,Mon Sep 30 06:15:00 UTC 2019,981e7d984fe2441f8ed831849246b662,232ef5de56ec4d56b90d3002f52833d5,,3,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,FLAWED,,,RUBY,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Tue Apr 25 09:25:08 UTC 2023,inv_armor,"[{'start': {'$date': '2022-03-03T17:43:20.347Z'}, 'end': {'$date': '2023-01-02T22:44:29.035Z'}, 'owner': {'playerUuid': '87ef471492d0426380dde5bcf41952e1', 'profileUuid': '87ef471492d0426380dde5bcf41952e1'}},{'owner': {'playerUuid': 'fcbfff5724884f36aabfdafd23353c77', 'profileUuid': '85523d5dc7df44b8af0ea3a3e2f5477b'}, 'start': {'$date': '2023-01-02T22:44:29.035Z'}, 'end': {'$date': '2023-01-23T17:06:07.199Z'}},{'start': {'$date': '2023-01-23T17:06:07.199Z'}, 'end': {'$date': '2023-04-25T09:25:08.189Z'}, 'owner': {'playerUuid': '981e7d984fe2441f8ed831849246b662', 'profileUuid': '85523d5dc7df44b8af0ea3a3e2f5477b'}}]",TRUE,LEGENDARY,hurtful,Tue Apr 25 09:25:08 UTC 2023,
2261166d-2a03-4f94-8d51-a663564fef30,a663564fef30,12881006,Tue Sep 17 22:06:00 UTC 2019,a38c4320b95140e58c9271a11de47c93,1be65fbf264a410a918c1e5e36b5daaf,,,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon May 15 21:35:13 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,godly,Mon Mar 07 10:29:11 UTC 2022,
436c09be-dc7d-45fe-82bf-735ad2550c47,735ad2550c47,12881006,Sat Nov 02 09:13:00 UTC 2019,37aa8156e3ba4ca2953596980ffd7377,97940586216b4cfc9e23c42ee21eeec1,,3,5,,,,5,,,,5,,,,,,,,,,,1,,21c7f851-c98c-414b-a230-4c2bf066e57d,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,5ff604e0-821a-4ee0-871e-eb8d9e3f4674,,OLD_DRAGON_BOOTS,Tue May 16 08:08:16 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 14 20:46:22 UTC 2022,
a91974c2-3ba9-4c87-9f13-91bba194f67c,91bba194f67c,12881006,Wed Sep 04 15:49:00 UTC 2019,3bb7d4194fa64934ab9aef682f46f345,39f390868a0c49a785ef1e1517e73c54,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sat Jul 01 17:44:01 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 11 22:39:12 UTC 2022,
a82d29ad-3744-4067-8264-dff09d6dc769,dff09d6dc769,12881006,Fri Sep 13 13:06:00 UTC 2019,1a137fe4882b488bad5ee15807af3f30,1a137fe4882b488bad5ee15807af3f30,,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Wed Aug 09 14:51:34 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Sun Mar 13 20:33:12 UTC 2022,
8a7058f8-faf0-4c55-8af9-107268a37deb,107268a37deb,12881006,Mon Nov 04 18:17:00 UTC 2019,8bdf3a1614514fd4b62b06052532da7f,aeb9133c9a704a529c27c6251e284c1a,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 01:49:06 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-04-02T20:46:13.645Z'}, 'end': {'$date': '2022-05-07T07:51:02.448Z'}, 'owner': {'playerUuid': '8bdf3a1614514fd4b62b06052532da7f', 'profileUuid': 'aeb9133c9a704a529c27c6251e284c1a'}},{'end': {'$date': '2023-01-23T10:36:03.994Z'}, 'owner': {'playerUuid': 'e201e5d5ae30400397e12a2be8645485', 'profileUuid': 'acf71bd76fec4bfa980f13ca6ee983ba'}, 'start': {'$date': '2022-05-07T07:51:02.448Z'}}]",,LEGENDARY,godly,Mon Jan 23 10:36:03 UTC 2023,
a43d72ec-aad8-461a-a107-1157675e4443,1157675e4443,12881006,Mon Sep 30 10:21:00 UTC 2019,1c80ad825b994823b3a79cb6de350e6e,1c80ad825b994823b3a79cb6de350e6e,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,2,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 09:45:30 UTC 2023,inv_armor,[],TRUE,LEGENDARY,strong,Fri Mar 11 20:00:51 UTC 2022,
419ba0ea-557b-473c-a487-6292f5bcb5aa,6292f5bcb5aa,12881006,Wed Oct 23 03:28:00 UTC 2019,21c8d98c00ec4a908cd2cd919ce77832,21c8d98c00ec4a908cd2cd919ce77832,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,1,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 12:54:44 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 14 23:37:12 UTC 2022,
dbce990a-249f-43f5-9fc9-b2c979e9c55b,b2c979e9c55b,12881006,Mon Sep 23 03:45:00 UTC 2019,8e3c68126d7c4ec8b308f5ad20286d24,a40807a232384d6b9b1622881d6fa8c6,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 15:56:32 UTC 2023,inv_armor,"[{'end': {'$date': '2022-02-27T21:51:39.732Z'}, 'owner': {'profileUuid': '8e3c68126d7c4ec8b308f5ad20286d24', 'playerUuid': 'a40807a232384d6b9b1622881d6fa8c6'}, 'start': {'$date': '2022-02-13T21:23:09.103Z'}}]",TRUE,LEGENDARY,hurtful,Fri Mar 04 05:01:19 UTC 2022,
9553317d-999e-43a0-b6bb-b8afc9427b6e,b8afc9427b6e,12881006,Mon Sep 09 21:14:00 UTC 2019,73061dbdaf0f47afb197228248b80a2b,73061dbdaf0f47afb197228248b80a2b,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 06:30:33 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Mon Mar 07 04:08:11 UTC 2022,
339c030e-f3b8-4062-94f0-67957db6ccdc,67957db6ccdc,12881006,Mon Aug 05 03:53:00 UTC 2019,8fc54857263945f5a48acb36ee3d30ca,8fc54857263945f5a48acb36ee3d30ca,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 09:01:40 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,godly,Sun Mar 06 21:12:11 UTC 2022,
b570c69f-6365-4016-a59b-9b5cce554e45,9b5cce554e45,12881006,Sat Aug 10 19:24:00 UTC 2019,b2fcc8207fa34168975779ef8d7f0d64,b2fcc8207fa34168975779ef8d7f0d64,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,1,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 10:12:11 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 04:23:14 UTC 2022,
c0a761fe-7843-47f3-b993-8c9f7db52685,8c9f7db52685,12881006,Sun Sep 08 15:15:00 UTC 2019,fec12fec9667470c8092b3dbee38dc10,a23f6a5f6515453bbef9d58c60200cef,,,5,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 23:38:41 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Thu Mar 03 14:05:17 UTC 2022,
106d0649-8d98-4bc1-ba41-49303308b3a4,49303308b3a4,12881006,Thu Sep 12 18:55:00 UTC 2019,f17d5965b5eb487791ddebe00a7f2429,63d317f0b53f4b34a2f38c02ba2f92d3,,,5,,,,5,,,,5,,,,,3,,,,,,13,,,,,,,,,,,,DEFENSE=20;HEALTH=40;,10,UNKNOWN,,,,,,,,,,,2,,,OLD_DRAGON_BOOTS,Sat Aug 12 05:53:00 UTC 2023,inv_armor,[],TRUE,LEGENDARY,fierce,Mon Mar 14 19:32:15 UTC 2022,
45af2ad9-2d2f-41de-894a-8babdcb7e691,8babdcb7e691,12881006,Thu Oct 03 14:24:00 UTC 2019,5a11fdbefb994e11a73f9fc5ddc9da25,5a11fdbefb994e11a73f9fc5ddc9da25,,,,,4,,5,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sat Aug 12 11:47:54 UTC 2023,inv_armor,[],TRUE,LEGENDARY,titanic,Thu Mar 03 07:21:14 UTC 2022,
231eeb7b-c0f9-4e56-95f0-c44ae05d53ab,c44ae05d53ab,12881006,Thu Sep 19 10:16:00 UTC 2019,3387b0d059a54266aa98c4f025a3f6b0,d14c6c283b8d46fdb0753005f20c6c3e,,,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,DEFENSE=2;HEALTH=4;,1,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sat Aug 12 20:24:41 UTC 2023,inv_armor,"[{'owner': {'profileUuid': '3387b0d059a54266aa98c4f025a3f6b0', 'playerUuid': 'd14c6c283b8d46fdb0753005f20c6c3e'}, 'start': {'$date': '2022-02-12T06:44:06.789Z'}, 'end': {'$date': '2022-02-27T15:23:40.616Z'}}]",TRUE,LEGENDARY,zealous,Thu Mar 03 21:57:17 UTC 2022,
08dd6975-20e1-4ae5-bb41-a41158a4e39b,a41158a4e39b,12881006,Thu Aug 29 03:19:00 UTC 2019,c87d91288e484858b3cc95a6bcfaa208,ffa97801342d487ea8d9ca88e961bcb2,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,10,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun Aug 13 16:45:14 UTC 2023,inv_armor,[],TRUE,LEGENDARY,fierce,Thu Mar 03 06:50:13 UTC 2022,
415d8a63-1211-4f65-8072-258b014cab85,258b014cab85,12881006,Tue Oct 08 15:01:00 UTC 2019,cb125a1e571240f39d0615d6e4f7a93a,6c9116ea5ac54b2faeae474f08bf9b30,,,5,,,2,5,,,,5,,,,,3,,,,,,11,,,,,,,,,,,,,10,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun Aug 13 18:47:55 UTC 2023,wardrobe_contents,"[{'end': {'$date': '2022-06-18T14:53:15.287Z'}, 'owner': {'profileUuid': 'e13e531bfe1e44d594e4448f90bb6d89', 'playerUuid': 'e13e531bfe1e44d594e4448f90bb6d89'}, 'start': {'$date': '2022-03-13T04:12:20.145Z'}},{'owner': {'playerUuid': '87e397ad05b24aeab908b9a91e58f679', 'profileUuid': '039d9ad813974b18a83225390825ec0d'}, 'start': {'$date': '2022-06-18T14:53:15.287Z'}, 'end': {'$date': '2022-06-18T15:19:10.877Z'}},{'owner': {'profileUuid': 'ddc2ffc29d3c496f95e76c665c7879f3', 'playerUuid': '168b25f7afc64ce0854421aa88271b8a'}, 'start': {'$date': '2022-06-18T15:19:10.877Z'}, 'end': {'$date': '2022-10-03T00:06:33.19Z'}},{'end': {'$date': '2022-10-04T02:17:33.166Z'}, 'owner': {'profileUuid': 'f6f47040804d443c81c895b3374d9e46', 'playerUuid': 'cd16efecbde3415a9f961e078beb1861'}, 'start': {'$date': '2022-10-03T00:06:33.19Z'}},{'owner': {'playerUuid': '5c4ab60573404d93a074f0ebe1cabd3f', 'profileUuid': '5c4ab60573404d93a074f0ebe1cabd3f'}, 'start': {'$date': '2022-10-04T02:17:33.166Z'}, 'end': {'$date': '2022-11-04T11:53:18.52Z'}},{'start': {'$date': '2022-11-04T11:53:18.52Z'}, 'end': {'$date': '2023-01-02T00:47:31.861Z'}, 'owner': {'profileUuid': 'f16230f3b0f14d05bb6bdd2dad677319', 'playerUuid': 'f16230f3b0f14d05bb6bdd2dad677319'}},{'owner': {'profileUuid': '67e0fa51366c4de1adafe60b3a6f64ea', 'playerUuid': 'd04b181f8b3642839549e27bffefcb6a'}, 'start': {'$date': '2023-01-02T00:47:31.861Z'}, 'end': {'$date': '2023-02-22T22:28:38.697Z'}},{'end': {'$date': '2023-06-02T14:45:34.916Z'}, 'owner': {'profileUuid': '1d161505f16f4ef6b28bda149e2cd47a', 'playerUuid': 'e17f810489ce444eb843456679145edf'}, 'start': {'$date': '2023-02-22T22:28:38.697Z'}},{'start': {'$date': '2023-06-02T14:45:34.916Z'}, 'end': {'$date': '2023-06-04T00:24:44.414Z'}, 'owner': {'profileUuid': 'd67d4b0e54744b008439c7af37a66858', 'playerUuid': 'c34e7cc421764ed9bb83fc79e4ecb4b6'}}]",TRUE,LEGENDARY,giant,Sun Jun 04 00:24:44 UTC 2023,
e52ef300-c9a2-443a-9f7e-53359fe7ec20,53359fe7ec20,12881006,Sun Nov 10 00:01:00 UTC 2019,f16230f3b0f14d05bb6bdd2dad677319,f16230f3b0f14d05bb6bdd2dad677319,,,5,,,,5,,,,5,,,,,,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Aug 14 06:45:05 UTC 2023,ender_chest_contents,"[{'owner': {'profileUuid': '4e4431627f074109839802d60d9d5297', 'playerUuid': 'ea9102b12cab44a8890c074b3539f322'}, 'start': {'$date': '2022-03-14T23:51:11.387Z'}, 'end': {'$date': '2022-12-24T19:08:21.125Z'}},{'start': {'$date': '2022-12-24T19:08:21.125Z'}, 'end': {'$date': '2022-12-29T21:19:18.746Z'}, 'owner': {'playerUuid': '2c57f4b4bab040edbd3d4ff9c6e47df6', 'profileUuid': '2c57f4b4bab040edbd3d4ff9c6e47df6'}},{'owner': {'playerUuid': 'f13c7b799f1647b2b6b6dac5b683bcf4', 'profileUuid': '96c6d9ddac0e4b1c99b827a776041bbb'}, 'start': {'$date': '2022-12-29T21:19:18.746Z'}, 'end': {'$date': '2022-12-31T21:05:21.38Z'}}]",,LEGENDARY,giant,Sat Dec 31 21:05:21 UTC 2022,
bad7be48-7c16-405a-a3ac-09fd801cf543,09fd801cf543,12881006,Sun Oct 27 06:10:00 UTC 2019,bb892c3006234415a9c4dc85eebfd870,d6afc9ab882d4f84a58170ce11b0cabe,,3,5,,,,5,,,,4,,,,,3,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Sep 22 10:41:10 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Wed Mar 09 16:11:12 UTC 2022,
5bb47992-2494-48f5-badf-5e19b021b2da,5e19b021b2da,12893754,Wed Sep 11 10:07:00 UTC 2019,73c59922f0d244de858dd4cfd36893a0,73c59922f0d244de858dd4cfd36893a0,,,4,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Tue May 16 06:10:45 UTC 2023,inv_armor,[],TRUE,LEGENDARY,superior,Sun Mar 13 19:23:15 UTC 2022,
f38f68dd-354b-4484-a3f1-ba597a0d1733,ba597a0d1733,12894113,Mon Oct 07 17:03:00 UTC 2019,d5620f98adfa4ce6bf1c1be9d7dc108c,d5620f98adfa4ce6bf1c1be9d7dc108c,,3,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,3,,,OLD_DRAGON_BOOTS,Mon May 15 04:29:14 UTC 2023,inv_armor,[],TRUE,LEGENDARY,pure,Thu Mar 03 15:08:16 UTC 2022,
