_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.blast_protection,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.rejuvenate,enchantments.respite,enchantments.smarty_pants,enchantments.strong_mana,enchantments.thorns,enchantments.ultimate_bank,enchantments.ultimate_bobbin_time,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp
5e72b773-12ef-4bc8-b064-6769959e0236,,3361970,Mon Aug 26 01:31:00 UTC 2019,c67c186ef3d4445982fb059f6cd18a43,6bcd583528754d4281b61c8862d53fd1,,,,6,,,,6,5,,,,,,,,,,5,11,,,,,5,,,,,,,DEFENSE=20;HEALTH=40;,15,CRAFTING_GRID_COLLECT,1,,,OLD_DRAGON_LEGGINGS,Fri Mar 11 16:36:16 UTC 2022,inv_contents,"[{'owner': {'playerUuid': 'e08ca04c334141bda4a403c0a18345cf', 'profileUuid': 'ba218173666644949725c350b8f96d76'}, 'start': {'$date': '2022-03-01T21:00:14.303Z'}, 'end': {'$date': '2022-03-11T16:36:16.144Z'}}]",TRUE,LEGENDARY,giant,Fri Mar 11 16:36:16 UTC 2022,
1e8863fb-0cde-435c-9e3e-4ea92b6e414e,,3361970,Wed Sep 04 22:33:00 UTC 2019,c06e74ca82ed4b4589b976d9b97ab04f,c06e74ca82ed4b4589b976d9b97ab04f,,,,5,,,,5,,,,,3,,,,,,,11,,,,,,,,,,,,DEFENSE=20;HEALTH=40;,10,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Fri Jul 15 09:43:54 UTC 2022,inv_armor,[],TRUE,LEGENDARY,fierce,Sun Jul 10 12:35:16 UTC 2022,
8cac17ec-1a54-4b2a-a016-72e1a8f65307,72e1a8f65307,3361970,Tue Sep 17 05:13:00 UTC 2019,3c5a40d87c6342feba9485eb18615461,3c5a40d87c6342feba9485eb18615461,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Tue May 16 03:10:03 UTC 2023,inv_armor,[],TRUE,LEGENDARY,keen,Sat Mar 05 21:57:10 UTC 2022,
527e3e48-dfc7-4457-a6e0-b150a233f475,b150a233f475,3361970,Sat Sep 14 17:39:00 UTC 2019,66a87024e00f4f65adbd7180f015ee11,c0dcc9ef626a4e39afbeac8854c3e786,,,,5,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Tue May 16 03:20:36 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 06:07:15 UTC 2022,
4c6ba60d-b5f2-4a2b-93d4-eb416804618c,eb416804618c,3361970,Sun Oct 27 22:34:00 UTC 2019,aae4b429c9ca46179cf795f714c59aeb,aae4b429c9ca46179cf795f714c59aeb,,,,5,,,,5,,,,,,,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Sun May 21 14:21:27 UTC 2023,inv_armor,"[{'end': {'$date': '2023-03-02T13:51:42.701Z'}, 'owner': {'playerUuid': '5fe56e3d797644aea6d6506306dad6ee', 'profileUuid': '5fe56e3d797644aea6d6506306dad6ee'}, 'start': {'$date': '2022-03-03T11:23:13.172Z'}}]",TRUE,LEGENDARY,godly,Thu Mar 02 13:51:42 UTC 2023,
cb767ff1-ba21-4e68-a309-463494bfd625,463494bfd625,3361970,Fri Nov 15 16:21:00 UTC 2019,b64a9c61958943ddb0d9396b76ce22fd,cec12d6b9b554a2db88c22af7127e5b3,,,,5,,,,5,,,,,3,,,,,,,1,,c883c0d9-5b94-4fec-8b38-64b5c34fc235,,,,,,,,,,,,BOSS_DROP,,f3749556-40f0-490a-9c44-09a51e63f6b6,,OLD_DRAGON_LEGGINGS,Wed Aug 09 22:36:46 UTC 2023,inv_armor,[],,LEGENDARY,pure,Tue Mar 15 11:38:10 UTC 2022,
32d96d82-2795-44f3-8c07-257ac01c2034,257ac01c2034,3361970,Sun Oct 27 15:27:00 UTC 2019,b9bcb114ac4f49418f6d73635f4bd97b,b9bcb114ac4f49418f6d73635f4bd97b,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 00:48:59 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Tue Mar 15 16:48:10 UTC 2022,
ff0c573a-0b64-440e-a4b3-43ec902a2418,43ec902a2418,3361970,Sun Oct 13 06:21:00 UTC 2019,b652ed46688d4398a123ff2a16885ade,b652ed46688d4398a123ff2a16885ade,,,,5,,,,5,,,,,3,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 17:10:51 UTC 2023,inv_armor,[],TRUE,LEGENDARY,superior,Thu Mar 03 21:10:14 UTC 2022,
41a3d248-9a2f-4665-a684-f87ccad0b00f,f87ccad0b00f,3361970,Wed Sep 18 16:33:00 UTC 2019,920e4cba82484881a7099ad16e57b68b,009725f78c7e405f892fda24f5fa20ac,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 03:52:11 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-02T06:57:19.312Z'}, 'end': {'$date': '2022-03-11T16:52:29.137Z'}, 'owner': {'playerUuid': '95ef8ba7674f40af95aac54fdb0f9f28', 'profileUuid': '891dee43629d45779a5b5b762e627c4b'}},{'start': {'$date': '2022-03-11T16:52:29.137Z'}, 'end': {'$date': '2023-04-01T06:28:24.937Z'}, 'owner': {'playerUuid': 'e201e5d5ae30400397e12a2be8645485', 'profileUuid': 'acf71bd76fec4bfa980f13ca6ee983ba'}},{'owner': {'playerUuid': '1963156742de41cbb16db192dcb4f54e', 'profileUuid': 'e505f3f4ec3e41a5b15b17924d4f27ef'}, 'start': {'$date': '2023-04-01T06:28:24.937Z'}, 'end': {'$date': '2023-04-08T11:17:12.235Z'}},{'end': {'$date': '2023-05-16T22:31:58.15Z'}, 'owner': {'playerUuid': '168b25f7afc64ce0854421aa88271b8a', 'profileUuid': 'ddc2ffc29d3c496f95e76c665c7879f3'}, 'start': {'$date': '2023-04-08T11:17:12.235Z'}}]",TRUE,LEGENDARY,wise,Tue May 16 22:31:58 UTC 2023,
a795968f-12cd-4304-bf35-d08e7d6676bb,d08e7d6676bb,3361970,Fri Nov 08 15:49:00 UTC 2019,8b4b5b748d9d459592e259e637d8b5d1,8b4b5b748d9d459592e259e637d8b5d1,,,,,,,,,,,,,,,,,,,,1,,8e14d73e-a20c-47d9-9879-37874227c208,,,,,,,,,,,,BOSS_DROP,,be973175-836b-473d-ba1d-640691a7ae20,,OLD_DRAGON_LEGGINGS,Mon Aug 14 04:19:05 UTC 2023,ender_chest_contents,"[{'end': {'$date': '2023-03-11T18:31:18.881Z'}, 'owner': {'profileUuid': '4d4d3453c42e4713a0fdadba4b314a6e', 'playerUuid': '4d4d3453c42e4713a0fdadba4b314a6e'}, 'start': {'$date': '2022-03-11T17:07:41.749Z'}},{'start': {'$date': '2023-03-11T18:31:18.881Z'}, 'end': {'$date': '2023-03-13T12:01:09.417Z'}, 'owner': {'profileUuid': '8855850a3e8645b2a9362a6d8a0ca1db', 'playerUuid': 'dc8e39b8f96d4e938e2444102184b7c3'}}]",,LEGENDARY,titanic,Mon Mar 13 12:01:09 UTC 2023,
a50ca2a2-cbae-4a75-a940-2e0c4f070eeb,2e0c4f070eeb,3361970,Fri Nov 15 01:17:00 UTC 2019,996ac941136649ccaf90573920242ee3,f81260a361044837b40c78baa5f8ed3f,,,,5,,,,5,5,,3,,3,,,,,,,1,,11727ea6-2c47-43bb-bd1c-0bd619fccbee,1,,5,,FINE,,,AMETHYST,,,,BOSS_DROP,1,953fae82-3e5e-40a2-8d71-230959556b2b,7,OLD_DRAGON_LEGGINGS,Sun Jan 14 03:25:31 UTC 2024,inv_armor,[],,LEGENDARY,ancient,Sun Mar 13 18:48:20 UTC 2022,
8762ab0c-8d4d-4789-958a-aa4f866fc63c,aa4f866fc63c,3427762,Sat Sep 07 06:30:00 UTC 2019,301a5fd9d0304653b96f04e5f50ea752,301a5fd9d0304653b96f04e5f50ea752,,,,5,,,,5,,,,,,,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 19:19:33 UTC 2023,inv_armor,[],TRUE,LEGENDARY,smart,Thu Mar 03 05:14:11 UTC 2022,
f1ffff14-c64d-422a-9561-6da8d24b153a,6da8d24b153a,3489641,Mon Oct 28 00:56:00 UTC 2019,d8ee3eaded9f4da9b428514b0ff4df65,f19543a343b34277b2d0fd4d1809a652,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Wed Jan 25 16:07:18 UTC 2023,inv_armor,[],TRUE,LEGENDARY,zealous,Thu Mar 03 03:37:14 UTC 2022,
f13f0b98-2a3c-42a1-8fcc-9c55e271baa6,9c55e271baa6,3559346,Wed Sep 11 15:02:00 UTC 2019,8bdf3a1614514fd4b62b06052532da7f,aeb9133c9a704a529c27c6251e284c1a,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 01:49:06 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-03T01:16:13.788Z'}, 'end': {'$date': '2022-05-07T07:51:02.419Z'}, 'owner': {'playerUuid': '8bdf3a1614514fd4b62b06052532da7f', 'profileUuid': 'aeb9133c9a704a529c27c6251e284c1a'}},{'owner': {'playerUuid': 'e201e5d5ae30400397e12a2be8645485', 'profileUuid': 'acf71bd76fec4bfa980f13ca6ee983ba'}, 'start': {'$date': '2022-05-07T07:51:02.419Z'}, 'end': {'$date': '2023-01-23T10:36:03.991Z'}}]",TRUE,LEGENDARY,unpleasant,Mon Jan 23 10:36:03 UTC 2023,
5923ad5c-6b94-4542-8c77-d6c36b3ab0d1,d6c36b3ab0d1,3559592,Thu Aug 22 00:26:00 UTC 2019,f60cfd459865458f8d9e99828048bf4d,622facc9023e4c00a596341140ace4fe,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 03:22:50 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Sun Mar 13 19:16:21 UTC 2022,
256bd8d4-69ee-41ca-93f0-48a350d1d137,,3559604,Wed Nov 06 15:20:00 UTC 2019,7f838220f45742d2a92bff783f6f7b1d,4b0172ccfec047d0a0622785a98c3e9f,,,,,,,,,,,,,,,,,,,,1,,ac44e674-704a-41e2-b0d9-a53adc15cde1,,,,,,,,,,,,BOSS_DROP,,1eed819f-4b62-42cc-8c1e-870f550ccbd4,,OLD_DRAGON_LEGGINGS,Mon Jun 27 21:34:54 UTC 2022,wardrobe_contents,"[{'end': {'$date': '2022-06-04T08:04:59.626Z'}, 'owner': {'profileUuid': '4b0172ccfec047d0a0622785a98c3e9f', 'playerUuid': '7f838220f45742d2a92bff783f6f7b1d'}, 'start': {'$date': '2022-03-11T19:35:11.329Z'}},{'start': {'$date': '2022-06-04T08:04:59.626Z'}, 'end': {'$date': '2022-06-21T23:34:08.618Z'}, 'owner': {'playerUuid': 'fbf90f20df2441d08bddde1ec7a870d7', 'profileUuid': 'fbf90f20df2441d08bddde1ec7a870d7'}}]",,LEGENDARY,godly,Tue Jun 21 23:34:08 UTC 2022,
8b416a1d-3c6a-4c13-b306-7d2308d75208,7d2308d75208,3822259,Mon Nov 11 21:26:00 UTC 2019,05932718d1c447a6af0e26910db49b56,54b46e8d10b8453d84eec4ad1e8473e0,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,FINE,,,RUBY,,,,CRAFTING_GRID_COLLECT,,,1,OLD_DRAGON_LEGGINGS,Sun Aug 13 20:19:23 UTC 2023,wardrobe_contents,"[{'end': {'$date': '2022-09-05T03:03:37.96Z'}, 'owner': {'profileUuid': '5eba8d9f87e1469483a3ee6c7a6bf0cf', 'playerUuid': '05932718d1c447a6af0e26910db49b56'}, 'start': {'$date': '2022-03-13T20:23:11.304Z'}}]",,LEGENDARY,fierce,Mon Sep 05 03:03:37 UTC 2022,
c18e46ff-1af6-42f7-ac7e-394c8423b276,394c8423b276,4220581,Thu Oct 24 17:42:00 UTC 2019,7d4175166a134668a93fe2df1613889e,7d4175166a134668a93fe2df1613889e,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 04:08:09 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,unpleasant,Sun Mar 13 11:13:16 UTC 2022,
3863b10f-c7c2-4619-96fd-fa17efe1bb5b,fa17efe1bb5b,4283930,Tue Oct 15 18:30:00 UTC 2019,073f40ab68954460b1b925202e8b2b44,073f40ab68954460b1b925202e8b2b44,6,,,5,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sat Oct 29 04:02:17 UTC 2022,inv_armor,[],TRUE,LEGENDARY,fierce,Sun Oct 23 06:30:17 UTC 2022,
b95f169a-6584-44ab-afac-8566864a271b,8566864a271b,4473398,Sat Oct 19 19:12:00 UTC 2019,5976cc295e404ba4afef49a82737a046,5976cc295e404ba4afef49a82737a046,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,DEFENSE=8;HEALTH=16;,4,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 20:06:07 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,unpleasant,Fri Mar 04 03:34:14 UTC 2022,
6c9aac5e-1bba-4060-9ba6-c31e95425237,c31e95425237,4479670,Fri Nov 08 22:22:00 UTC 2019,b47daf30650d4fd9860738131911db1b,5561852b031d4292bb2c8ce8b7058f53,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 10:14:12 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-11T16:35:18.847Z'}, 'end': {'$date': '2022-11-17T17:00:17.982Z'}, 'owner': {'playerUuid': 'b47daf30650d4fd9860738131911db1b', 'profileUuid': '5561852b031d4292bb2c8ce8b7058f53'}},{'end': {'$date': '2022-12-02T23:24:58.914Z'}, 'owner': {'playerUuid': '30a6fd0b65e34085a45d8fbdf7e241d1', 'profileUuid': 'd68f0b47f16d4b939baf846626eb32c5'}, 'start': {'$date': '2022-11-17T17:00:17.982Z'}}]",,LEGENDARY,godly,Fri Dec 02 23:24:58 UTC 2022,
74fffa1d-3de5-4039-aafa-22be55eb6f1a,22be55eb6f1a,4742842,Sat Aug 31 05:01:00 UTC 2019,dd4041c7e4ae40cda795e12c144dac7a,510a7c397b524df2948971edd5b1fd69,,,,5,,,,5,,,,,,,,,,,,2,,,1,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 05:28:12 UTC 2023,inv_contents,[],TRUE,LEGENDARY,godly,Thu Mar 03 18:33:17 UTC 2022,
c50d16a8-f91f-4784-93d4-0369d2ab366d,0369d2ab366d,4871352,Sun Oct 06 15:33:00 UTC 2019,701841a469eb4ebc887f9996511da1ff,d497231c8efe4af3917b661dfc895c83,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,DEFENSE=2;HEALTH=4;,10,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 08:33:52 UTC 2023,inv_armor,"[{'start': {'$date': '2022-03-11T17:06:11.81Z'}, 'end': {'$date': '2023-05-05T07:36:57.074Z'}, 'owner': {'profileUuid': '1277d71f338046e298d90c9fe4055f00', 'playerUuid': '1277d71f338046e298d90c9fe4055f00'}},{'owner': {'playerUuid': '393ce72e7ae34fb290f2cb966c4a1bf2', 'profileUuid': '47b2ffe851e9466da0508c0b66532eff'}, 'start': {'$date': '2023-05-05T07:36:57.074Z'}, 'end': {'$date': '2023-05-25T21:15:54.758Z'}},{'owner': {'playerUuid': '795adb0cec564302b7a3d85d5b426053', 'profileUuid': '22722b2a41454848a05f09de329c8bf3'}, 'start': {'$date': '2023-05-25T21:15:54.758Z'}, 'end': {'$date': '2023-07-12T02:33:45.478Z'}}]",TRUE,LEGENDARY,unpleasant,Wed Jul 12 02:33:45 UTC 2023,
3dd2ff5b-2d00-4a41-8660-e24033fcfdc3,e24033fcfdc3,4940216,Sun Nov 10 18:52:00 UTC 2019,4621245474544c66a4baab13e690460a,e26147ae52234ff1a9612fd135d5ed92,,,,5,,,,5,,,,,,,,,,,,1,,f381fd0e-16c5-4626-8951-2f626d94b7ad,,,,,,,,,,,,BOSS_DROP,,be336a4b-e425-44b4-85de-33d23fe344f5,,OLD_DRAGON_LEGGINGS,Fri Aug 11 16:44:22 UTC 2023,wardrobe_contents,[],,LEGENDARY,godly,Thu Mar 03 09:52:15 UTC 2022,
4cc2a234-01c6-4710-9506-4cb23e973183,4cb23e973183,4940216,Sat Nov 02 15:51:00 UTC 2019,3203b52edcbd4e6cb93e502fad3b4364,ef30812479ba4cb6ab884ebf63a4d358,,,,5,,,,5,,,,,3,,,,,,,2,,96e82e69-2d8d-4fd7-8ddc-043125fddd24,,,,,,,,,,,,BOSS_DROP,,9882f83e-ba87-4b99-897a-e1ea58527b5c,,OLD_DRAGON_LEGGINGS,Sun Aug 13 17:15:18 UTC 2023,inv_armor,[],TRUE,LEGENDARY,mythic,Wed Mar 02 23:23:21 UTC 2022,
bfe00b7a-7ef3-4595-8f0a-839ef3cb50f6,839ef3cb50f6,4940216,Sat Sep 07 00:31:00 UTC 2019,8b4b5b748d9d459592e259e637d8b5d1,8b4b5b748d9d459592e259e637d8b5d1,,,,5,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 04:19:05 UTC 2023,ender_chest_contents,"[{'owner': {'playerUuid': '16b30588012143dea52d7f7c02500510', 'profileUuid': '16b30588012143dea52d7f7c02500510'}, 'start': {'$date': '2022-03-13T06:01:29.1Z'}, 'end': {'$date': '2022-08-19T01:04:53.072Z'}},{'owner': {'profileUuid': '2ffdae76f6b04e9ab89ab551413c7942', 'playerUuid': 'feaaa075752847c1b68adcdde5962367'}, 'start': {'$date': '2022-08-19T01:04:53.072Z'}, 'end': {'$date': '2022-08-30T04:05:38.031Z'}},{'owner': {'profileUuid': 'bbb2f2ef78ba4f248e390c21fa5ad75a', 'playerUuid': 'e7aaa03f9c95472f927ffd78ccc96837'}, 'start': {'$date': '2022-08-30T04:05:38.031Z'}, 'end': {'$date': '2022-09-18T10:09:38.529Z'}},{'start': {'$date': '2022-09-18T10:09:38.529Z'}, 'end': {'$date': '2022-09-30T15:13:31.92Z'}, 'owner': {'profileUuid': '5e07c593f3574d4a9d840e9300ad5119', 'playerUuid': 'd0d5e31f2de44c47b71e75a79dae5d08'}},{'end': {'$date': '2022-10-24T19:39:17.219Z'}, 'owner': {'profileUuid': 'f48b5e6a07df4b549c82d63e81c28fa4', 'playerUuid': '6c931ac669b24f4d829e3cb51d0d82c3'}, 'start': {'$date': '2022-09-30T15:13:31.92Z'}},{'end': {'$date': '2022-11-18T21:57:19.317Z'}, 'owner': {'playerUuid': 'c6428f58340748639e21c931c3717fe0', 'profileUuid': '207a19857411460d8e6922f4f30cfdb2'}, 'start': {'$date': '2022-10-24T19:39:17.219Z'}}]",TRUE,LEGENDARY,superior,Fri Nov 18 21:57:19 UTC 2022,
640b21ef-fbd6-468f-b989-c5dcaa803f85,c5dcaa803f85,5000268,Sat Oct 05 23:18:00 UTC 2019,e201e5d5ae30400397e12a2be8645485,acf71bd76fec4bfa980f13ca6ee983ba,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Fri Jan 27 15:49:52 UTC 2023,inv_contents,[],TRUE,LEGENDARY,unpleasant,Fri Apr 01 12:38:02 UTC 2022,
3141554b-b048-4c2b-bff2-8568da5118c5,8568da5118c5,5013401,Fri Aug 23 18:47:00 UTC 2019,8bdf3a1614514fd4b62b06052532da7f,aeb9133c9a704a529c27c6251e284c1a,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 01:49:06 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,unpleasant,Thu Mar 03 01:16:13 UTC 2022,
51625499-3aa0-45fa-a208-4f9bda105205,4f9bda105205,5131325,Wed Aug 07 15:37:00 UTC 2019,bc3a07df580745f2bb8e8532d66df7b2,3f5a821f727a4801bda90fbe74713381,,,,5,,,,5,,,,,3,,,,,,,,,,,,,,,,,,,,,ITEM_COMMAND,,,,OLD_DRAGON_LEGGINGS,Wed Jan 04 22:24:51 UTC 2023,inv_armor,[],TRUE,LEGENDARY,,Tue Sep 20 12:14:31 UTC 2022,
d1d6e60a-3d5e-40b0-aa68-7885fafc07cb,7885fafc07cb,5131325,Sun Oct 13 05:56:00 UTC 2019,37cf1937b6b242d9856e6b62e42b8678,d8951a8ebb65447ebdbb3f1c20d63915,,,,5,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 09:41:40 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Mon Mar 07 04:12:12 UTC 2022,
0d2e5f11-2e7f-4662-a537-dc33484f30c3,dc33484f30c3,5131325,Fri Oct 04 21:03:00 UTC 2019,9f395d2411f245349277fefd5072f6a3,9f395d2411f245349277fefd5072f6a3,,,,5,,,,5,,,,,3,,,,,,,3,,,,,,,,,,,,DEFENSE=2;HEALTH=4;,1,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 04:37:24 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Fri Mar 11 17:31:19 UTC 2022,
5dd879a8-c8ec-4455-b0d2-9bf62744439d,9bf62744439d,5262184,Sun Oct 06 18:41:00 UTC 2019,8bdf3a1614514fd4b62b06052532da7f,aeb9133c9a704a529c27c6251e284c1a,,,,5,,,,5,,,,,3,,,,,,,2,,,,,,,,,,,,DEFENSE=2;HEALTH=4;,1,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 01:49:06 UTC 2023,inv_armor,"[{'start': {'$date': '2022-03-03T01:55:12.155Z'}, 'end': {'$date': '2023-01-04T17:35:43.627Z'}, 'owner': {'profileUuid': 'a1e6be77bdb04eb6b6e14f76b38bc06a', 'playerUuid': 'b188e3512ed54e7db0e2d260401c9595'}}]",TRUE,LEGENDARY,unpleasant,Wed Jan 04 17:35:43 UTC 2023,
b77b200a-da25-49b0-bd8a-955a1a9bf929,955a1a9bf929,5334713,Mon Oct 21 07:23:00 UTC 2019,2fb227f361f74aa69e71f769cbf4a543,b75077f81511412fb6f21320f3ae9c7f,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Sun May 14 23:51:50 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,zealous,Fri Mar 04 18:06:11 UTC 2022,
2adc0d04-47ab-4b63-9a4b-26f31556da47,26f31556da47,5334713,Fri Aug 23 05:18:00 UTC 2019,c7c2f6a98a3c45389d29eb26e06611e0,c7c2f6a98a3c45389d29eb26e06611e0,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon May 15 02:27:02 UTC 2023,inv_armor,[],TRUE,LEGENDARY,pure,Sat Mar 18 06:02:07 UTC 2023,
57e74611-27ed-4a17-b781-9801173c4877,9801173c4877,5334713,Sat Nov 02 04:27:00 UTC 2019,0fa242a4459743f9b90920b180221271,7760c02921724a73a0fd9648fbb3d8e7,,,,5,,,,5,,,,,2,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Sun Jun 25 16:28:13 UTC 2023,backpack-14,"[{'start': {'$date': '2022-03-13T12:10:13.038Z'}, 'end': {'$date': '2023-05-01T14:45:34.433Z'}, 'owner': {'profileUuid': '6b68b7edcadb45728e77fd8e5d5b522b', 'playerUuid': '6b68b7edcadb45728e77fd8e5d5b522b'}},{'end': {'$date': '2023-05-02T14:22:41.352Z'}, 'owner': {'profileUuid': '05ef396bbc274e04b46583cc22f2658a', 'playerUuid': '973827ea3c1b4357ad5593857b8df7d9'}, 'start': {'$date': '2023-05-01T14:45:34.433Z'}}]",TRUE,LEGENDARY,pure,Tue May 02 14:22:41 UTC 2023,
ffb10650-6f61-4772-b176-4ed4d23edde8,4ed4d23edde8,5334713,Thu Oct 17 21:12:00 UTC 2019,bfb77cf6cefd489d8c05295517b37305,bfb77cf6cefd489d8c05295517b37305,,,,5,,,,5,,,,,3,,,,,,,1,,,1,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 03:49:04 UTC 2023,inv_armor,[],TRUE,LEGENDARY,pure,Mon Jul 25 15:58:52 UTC 2022,
